,date,SBID,obs_freq,project,flux_int,flux_int_err,local_rms,forced_flux_int_I,forced_flux_int_I_err,stokes_I_fits,forced_flux_int_V,forced_flux_int_V_err,stokes_V_fits,psf_bmin,psf_bmaj,psf_bpa
12,2025-06-14 16:03:44.500,74453,943.491,GSP,13.801,2.649,1.5959999561309814,11.380101554095745,2.2177355533924206,data/PSRJ1837–0616/img_Stokes_I/cutout-1348480-imagecube-491800.fits,0.8758040494285524,0.7061785744151566,data/PSRJ1837–0616/img_Stokes_V/cutout-1348579-imagecube-491828.fits,0.00344444444444444,0.00305555555555556,72.83
170,2025-07-24 10:44:49.700,75009,887.491,GSP,13.883,2.503,1.5169999599456787,11.5255918353796,4.450029453516641,data/PSRJ1837–0616/img_Stokes_I/cutout-1312163-imagecube-510812.fits,0.9065219201147556,0.4354322089268021,data/PSRJ1837–0616/img_Stokes_V/cutout-1312267-imagecube-510840.fits,0.00622222222222222,0.00327777777777778,65.31
155,2025-07-24 10:44:49.700,75009,887.491,GSP,13.883,2.503,1.5169999599456787,11.5255918353796,4.450029453516641,data/PSRJ1837–0616/img_Stokes_I/cutout-1348481-imagecube-510812.fits,0.9065219201147556,0.4354322089268021,data/PSRJ1837–0616/img_Stokes_V/cutout-1312267-imagecube-510840.fits,0.00622222222222222,0.00327777777777778,65.31
77,2025-07-25 12:33:54.500,75057,943.491,GSP,15.252,2.783,1.8420000076293945,13.350285589694977,3.0056950702710106,data/PSRJ1837–0616/img_Stokes_I/cutout-1312165-imagecube-511040.fits,0.48808817518875003,0.8424816204214703,data/PSRJ1837–0616/img_Stokes_V/cutout-1312268-imagecube-511068.fits,0.00394444444444444,0.00308333333333333,87.85
103,2025-07-25 12:33:54.500,75057,943.491,GSP,15.252,2.783,1.8420000076293945,13.350285589694977,3.0056950702710106,data/PSRJ1837–0616/img_Stokes_I/cutout-1348482-imagecube-511040.fits,0.48808817518875003,0.8424816204214703,data/PSRJ1837–0616/img_Stokes_V/cutout-1312268-imagecube-511068.fits,0.00394444444444444,0.00308333333333333,87.85
0,2025-07-26 14:20:54.200,75072,943.491,GSP,11.231,2.409,1.4140000343322754,9.148846380412579,2.075185290184259,data/PSRJ1837–0616/img_Stokes_I/cutout-1348483-imagecube-511172.fits,0.23740394681226462,0.6928662911959673,data/PSRJ1837–0616/img_Stokes_V/cutout-1312269-imagecube-511200.fits,0.00325,0.00297222222222222,66.29
59,2025-07-26 14:20:54.200,75072,943.491,GSP,11.231,2.409,1.4140000343322754,9.148846380412579,2.075185290184259,data/PSRJ1837–0616/img_Stokes_I/cutout-1312167-imagecube-511172.fits,0.23740394681226462,0.6928662911959673,data/PSRJ1837–0616/img_Stokes_V/cutout-1312269-imagecube-511200.fits,0.00325,0.00297222222222222,66.29
60,2025-07-27 16:08:42.400,75087,943.491,GSP,11.334,3.135,1.8559999465942383,8.352557197213173,3.4263746381033515,data/PSRJ1837–0616/img_Stokes_I/cutout-1348414-imagecube-511496.fits,0.7366387872025371,0.958520239674595,data/PSRJ1837–0616/img_Stokes_V/cutout-1348583-imagecube-511524.fits,0.00425,0.003,84.09
81,2025-07-27 16:08:42.400,75087,943.491,GSP,11.334,3.135,1.8559999465942383,8.352557197213173,3.4263746381033515,data/PSRJ1837–0616/img_Stokes_I/cutout-1312130-imagecube-511496.fits,0.7366387872025371,0.958520239674595,data/PSRJ1837–0616/img_Stokes_V/cutout-1348583-imagecube-511524.fits,0.00425,0.003,84.09
13,2025-07-28 11:29:41.400,75096,943.491,GSP,14.557,2.723,1.7170000076293945,13.45030963420868,3.2860160139085153,data/PSRJ1837–0616/img_Stokes_I/cutout-1348415-imagecube-511772.fits,1.0842354968190193,0.880215370146285,data/PSRJ1837–0616/img_Stokes_V/cutout-1312271-imagecube-511800.fits,0.00455555555555556,0.00325,79.25
95,2025-07-28 11:29:41.400,75096,943.491,GSP,14.557,2.723,1.7170000076293945,13.45030963420868,3.2860160139085153,data/PSRJ1837–0616/img_Stokes_I/cutout-1312135-imagecube-511772.fits,1.0842354968190193,0.880215370146285,data/PSRJ1837–0616/img_Stokes_V/cutout-1312271-imagecube-511800.fits,0.00455555555555556,0.00325,79.25
169,2025-07-28 17:56:52.200,75103,943.491,GSP,12.722,3.393,1.9290000200271606,8.794504217803478,4.972503710781555,data/PSRJ1837–0616/img_Stokes_I/cutout-1312137-imagecube-511940.fits,0.9031598456203938,1.0588451822420555,data/PSRJ1837–0616/img_Stokes_V/cutout-1312202-imagecube-511968.fits,0.00597222222222222,0.00302777777777778,-70.11
19,2025-07-28 17:56:52.200,75103,943.491,GSP,12.722,3.393,1.9290000200271606,8.794504217803478,4.972503710781555,data/PSRJ1837–0616/img_Stokes_I/cutout-1348416-imagecube-511940.fits,0.9031598456203938,1.0588451822420555,data/PSRJ1837–0616/img_Stokes_V/cutout-1312202-imagecube-511968.fits,0.00597222222222222,0.00302777777777778,-70.11
104,2025-09-11 08:29:06.500,76741,887.491,GSP,12.369,2.168,1.2330000400543213,11.093439534306526,2.7850014895576733,data/PSRJ1837–0616/img_Stokes_I/cutout-1348417-imagecube-520421.fits,0.6484644254669547,0.33582024394462745,data/PSRJ1837–0616/img_Stokes_V/cutout-1312203-imagecube-520449.fits,0.00475,0.00341666666666667,75.18
106,2025-09-11 08:29:06.500,76741,887.491,GSP,12.369,2.168,1.2330000400543213,11.093439534306526,2.7850014895576733,data/PSRJ1837–0616/img_Stokes_I/cutout-1312139-imagecube-520421.fits,0.6484644254669547,0.33582024394462745,data/PSRJ1837–0616/img_Stokes_V/cutout-1312203-imagecube-520449.fits,0.00475,0.00341666666666667,75.18
20,2025-09-11 15:02:45.700,76766,887.491,GSP,10.523,2.771,1.5080000162124634,6.113011389970779,4.897931690253319,data/PSRJ1837–0616/img_Stokes_I/cutout-1312143-imagecube-521429.fits,1.229418907314539,0.5419121817344301,data/PSRJ1837–0616/img_Stokes_V/cutout-1348597-imagecube-521457.fits,0.00652777777777778,0.00322222222222222,-69.74
156,2025-09-11 15:02:45.700,76766,887.491,GSP,10.523,2.771,1.5080000162124634,6.113011389970779,4.897931690253319,data/PSRJ1837–0616/img_Stokes_I/cutout-1348418-imagecube-521429.fits,1.229418907314539,0.5419121817344301,data/PSRJ1837–0616/img_Stokes_V/cutout-1348597-imagecube-521457.fits,0.00652777777777778,0.00322222222222222,-69.74
105,2025-09-14 13:52:05.400,76845,887.491,GSP,6.27,2.875,1.371000051498413,1.209940412081778,3.820550403714939,data/PSRJ1837–0616/img_Stokes_I/cutout-1348419-imagecube-523748.fits,1.105010975152254,0.37413646209412926,data/PSRJ1837–0616/img_Stokes_V/cutout-1348598-imagecube-523776.fits,0.00525,0.0035,-84.9
11,2025-09-14 13:52:05.400,76845,887.491,GSP,6.27,2.875,1.371000051498413,1.209940412081778,3.820550403714939,data/PSRJ1837–0616/img_Stokes_I/cutout-1312146-imagecube-523748.fits,1.105010975152254,0.37413646209412926,data/PSRJ1837–0616/img_Stokes_V/cutout-1348598-imagecube-523776.fits,0.00525,0.0035,-84.9
189,2025-09-15 15:45:14.400,76903,887.491,GSP,,,3.96507960595847,-7.390932645648718,11.414469611079522,data/PSRJ1837–0616/img_Stokes_I/cutout-1348420-imagecube-525630.fits,1.269340980798006,0.6440324885913975,data/PSRJ1837–0616/img_Stokes_V/cutout-1312206-imagecube-525658.fits,0.011,0.00330555555555556,-66.65
40,2025-09-15 15:45:14.400,76903,887.491,GSP,,,3.96507960595847,-7.390932645648718,11.414469611079522,data/PSRJ1837–0616/img_Stokes_I/cutout-1312149-imagecube-525630.fits,1.269340980798006,0.6440324885913975,data/PSRJ1837–0616/img_Stokes_V/cutout-1312206-imagecube-525658.fits,0.011,0.00330555555555556,-66.65
39,2025-09-18 14:42:40.700,76973,887.491,GSP,9.364,3.264,1.684999942779541,4.2259241454303265,5.240626542366835,data/PSRJ1837–0616/img_Stokes_I/cutout-1312155-imagecube-525666.fits,0.9799929102882743,0.5041224366194578,data/PSRJ1837–0616/img_Stokes_V/cutout-1312207-imagecube-525694.fits,0.00705555555555555,0.00341666666666667,-71.32
69,2025-09-18 14:42:40.700,76973,887.491,GSP,9.364,3.264,1.684999942779541,4.2259241454303265,5.240626542366835,data/PSRJ1837–0616/img_Stokes_I/cutout-1348421-imagecube-525666.fits,0.9799929102882743,0.5041224366194578,data/PSRJ1837–0616/img_Stokes_V/cutout-1312207-imagecube-525694.fits,0.00705555555555555,0.00341666666666667,-71.32
52,2025-09-19 10:06:15.600,76982,887.491,GSP,14.975,2.049,1.2269999980926514,13.35417665541172,2.3005721696817134,data/PSRJ1837–0616/img_Stokes_I/cutout-1312157-imagecube-525836.fits,0.8098820690065622,0.3667040361353192,data/PSRJ1837–0616/img_Stokes_V/cutout-1312208-imagecube-525864.fits,0.00375,0.00341666666666667,40.96
136,2025-09-19 10:06:15.600,76982,887.491,GSP,14.975,2.049,1.2269999980926514,13.35417665541172,2.3005721696817134,data/PSRJ1837–0616/img_Stokes_I/cutout-1348422-imagecube-525836.fits,0.8098820690065622,0.3667040361353192,data/PSRJ1837–0616/img_Stokes_V/cutout-1312208-imagecube-525864.fits,0.00375,0.00341666666666667,40.96
130,2025-09-21 07:52:49.000,77009,943.491,GSP,12.391,3.317,1.9759999513626099,11.706916615366936,3.7712883882556705,data/PSRJ1837–0616/img_Stokes_I/cutout-1348424-imagecube-526801.fits,1.1761824134737253,0.9883958203743154,data/PSRJ1837–0616/img_Stokes_V/cutout-1312209-imagecube-526829.fits,0.00480555555555556,0.00311111111111111,74.15
57,2025-09-21 07:52:49.000,77009,943.491,GSP,12.391,3.317,1.9759999513626099,11.706916615366936,3.7712883882556705,data/PSRJ1837–0616/img_Stokes_I/cutout-1312159-imagecube-526801.fits,1.1761824134737253,0.9883958203743154,data/PSRJ1837–0616/img_Stokes_V/cutout-1312209-imagecube-526829.fits,0.00480555555555556,0.00311111111111111,74.15
74,2025-09-21 13:44:22.300,77017,887.491,GSP,10.12,2.74,1.465000033378601,6.069200113415718,4.5472918112042535,data/PSRJ1837–0616/img_Stokes_I/cutout-1348484-imagecube-526121.fits,1.1486089788377285,0.5011097698939148,data/PSRJ1837–0616/img_Stokes_V/cutout-1312210-imagecube-526149.fits,0.00561111111111111,0.00347222222222222,-81.22
119,2025-09-21 13:44:22.300,77017,887.491,GSP,10.12,2.74,1.465000033378601,6.069200113415718,4.5472918112042535,data/PSRJ1837–0616/img_Stokes_I/cutout-1312119-imagecube-526121.fits,1.1486089788377285,0.5011097698939148,data/PSRJ1837–0616/img_Stokes_V/cutout-1312210-imagecube-526149.fits,0.00561111111111111,0.00347222222222222,-81.22
54,2025-09-22 10:11:33.200,77046,943.491,GSP,11.616,2.672,1.652999997138977,8.403640240430832,3.0209332331825443,data/PSRJ1837–0616/img_Stokes_I/cutout-1312120-imagecube-526736.fits,0.5820778314955533,0.9454682901855981,data/PSRJ1837–0616/img_Stokes_V/cutout-1312211-imagecube-526764.fits,0.00352777777777778,0.00291666666666667,66.43
126,2025-09-22 10:11:33.200,77046,943.491,GSP,11.616,2.672,1.652999997138977,8.403640240430832,3.0209332331825443,data/PSRJ1837–0616/img_Stokes_I/cutout-1348485-imagecube-526736.fits,0.5820778314955533,0.9454682901855981,data/PSRJ1837–0616/img_Stokes_V/cutout-1312211-imagecube-526764.fits,0.00352777777777778,0.00291666666666667,66.43
30,2025-09-25 08:00:05.500,77135,887.491,GSP,18.692,2.1,1.3860000371932983,16.811588779091835,2.572623651105925,data/PSRJ1837–0616/img_Stokes_I/cutout-1348486-imagecube-527331.fits,-0.12684299144893885,0.5815515632690836,data/PSRJ1837–0616/img_Stokes_V/cutout-1348555-imagecube-527359.fits,0.00455555555555556,0.00377777777777778,-86.77
180,2025-09-25 08:00:05.500,77135,887.491,GSP,18.692,2.1,1.3860000371932983,16.811588779091835,2.572623651105925,data/PSRJ1837–0616/img_Stokes_I/cutout-1312121-imagecube-527331.fits,-0.12684299144893885,0.5815515632690836,data/PSRJ1837–0616/img_Stokes_V/cutout-1348555-imagecube-527359.fits,0.00455555555555556,0.00377777777777778,-86.77
113,2025-09-26 09:48:09.900,77179,887.491,GSP,13.976,2.238,1.3380000591278076,12.288364581763744,2.462549746621975,data/PSRJ1837–0616/img_Stokes_I/cutout-1312122-imagecube-527470.fits,1.2063668109476566,0.5287894396647527,data/PSRJ1837–0616/img_Stokes_V/cutout-1312220-imagecube-527498.fits,0.00375,0.00344444444444444,44.49
90,2025-09-26 09:48:09.900,77179,887.491,GSP,13.976,2.238,1.3380000591278076,12.288364581763744,2.462549746621975,data/PSRJ1837–0616/img_Stokes_I/cutout-1348487-imagecube-527470.fits,1.2063668109476566,0.5287894396647527,data/PSRJ1837–0616/img_Stokes_V/cutout-1312220-imagecube-527498.fits,0.00375,0.00344444444444444,44.49
141,2025-09-27 11:36:52.400,77222,887.491,GSP,13.369,2.333,1.409999966621399,12.165043503046036,2.7088505168563666,data/PSRJ1837–0616/img_Stokes_I/cutout-1348488-imagecube-527544.fits,1.555078662931919,0.738300668840354,data/PSRJ1837–0616/img_Stokes_V/cutout-1348557-imagecube-527572.fits,0.00419444444444445,0.0035,74.07
50,2025-09-27 11:36:52.400,77222,887.491,GSP,13.369,2.333,1.409999966621399,12.165043503046036,2.7088505168563666,data/PSRJ1837–0616/img_Stokes_I/cutout-1312123-imagecube-527544.fits,1.555078662931919,0.738300668840354,data/PSRJ1837–0616/img_Stokes_V/cutout-1348557-imagecube-527572.fits,0.00419444444444445,0.0035,74.07
178,2025-09-29 15:11:35.500,77285,943.491,GSP,,,6.4571400777822765,-92.88458526134491,22.172698565125284,data/PSRJ1837–0616/img_Stokes_I/cutout-1348489-imagecube-528155.fits,1.319889910519123,2.8797691307081865,data/PSRJ1837–0616/img_Stokes_V/cutout-1312223-imagecube-528183.fits,0.0126944444444444,0.00288888888888889,-67.28
22,2025-09-29 15:11:35.500,77285,943.491,GSP,,,6.4571400777822765,-92.88458526134491,22.172698565125284,data/PSRJ1837–0616/img_Stokes_I/cutout-1312124-imagecube-528155.fits,1.319889910519123,2.8797691307081865,data/PSRJ1837–0616/img_Stokes_V/cutout-1312223-imagecube-528183.fits,0.0126944444444444,0.00288888888888889,-67.28
7,2025-10-03 09:34:21.300,77407,887.491,GSP,11.558,2.048,1.1540000438690186,10.23545116186142,2.2369634707037602,data/PSRJ1837–0616/img_Stokes_I/cutout-1312125-imagecube-529633.fits,0.4318339633755386,0.47840605863066143,data/PSRJ1837–0616/img_Stokes_V/cutout-1312225-imagecube-529661.fits,0.00372222222222222,0.00341666666666667,40.41
115,2025-10-03 09:34:21.300,77407,887.491,GSP,11.558,2.048,1.1540000438690186,10.23545116186142,2.2369634707037602,data/PSRJ1837–0616/img_Stokes_I/cutout-1348490-imagecube-529633.fits,0.4318339633755386,0.47840605863066143,data/PSRJ1837–0616/img_Stokes_V/cutout-1312225-imagecube-529661.fits,0.00372222222222222,0.00341666666666667,40.41
148,2025-10-04 11:16:58.800,77450,887.491,GSP,12.315,2.154,1.2719999551773071,10.813367553055286,2.413212950683321,data/PSRJ1837–0616/img_Stokes_I/cutout-1312126-imagecube-529950.fits,1.2438043486326933,0.6127102694131824,data/PSRJ1837–0616/img_Stokes_V/cutout-1312227-imagecube-529978.fits,0.00430555555555555,0.0035,74.89
92,2025-10-04 11:16:58.800,77450,887.491,GSP,12.315,2.154,1.2719999551773071,10.813367553055286,2.413212950683321,data/PSRJ1837–0616/img_Stokes_I/cutout-1348491-imagecube-529950.fits,1.2438043486326933,0.6127102694131824,data/PSRJ1837–0616/img_Stokes_V/cutout-1312227-imagecube-529978.fits,0.00430555555555555,0.0035,74.89
168,2025-12-20 01:47:05.700,80464,887.491,GSP,14.499,2.415,1.4450000524520874,13.17661814391613,3.382392644502675,data/PSRJ1837–0616/img_Stokes_I/cutout-1312127-imagecube-573009.fits,1.1989861959591508,0.4861355377296181,data/PSRJ1837–0616/img_Stokes_V/cutout-1312228-imagecube-573037.fits,0.00488888888888889,0.00361111111111111,68.69
94,2025-12-20 01:47:05.700,80464,887.491,GSP,14.499,2.415,1.4450000524520874,13.17661814391613,3.382392644502675,data/PSRJ1837–0616/img_Stokes_I/cutout-1348492-imagecube-573009.fits,1.1989861959591508,0.4861355377296181,data/PSRJ1837–0616/img_Stokes_V/cutout-1312228-imagecube-573037.fits,0.00488888888888889,0.00361111111111111,68.69
24,2025-12-25 04:21:49.200,80597,887.491,GSP,12.908,2.697,1.565999984741211,11.623689904808998,2.820894440799273,data/PSRJ1837–0616/img_Stokes_I/cutout-1348493-imagecube-582662.fits,0.83941500633955,0.4659351849879888,data/PSRJ1837–0616/img_Stokes_V/cutout-1312229-imagecube-582690.fits,0.00441666666666667,0.00358333333333333,-61.22
182,2025-12-25 04:21:49.200,80597,887.491,GSP,12.908,2.697,1.565999984741211,11.623689904808998,2.820894440799273,data/PSRJ1837–0616/img_Stokes_I/cutout-1312128-imagecube-582662.fits,0.83941500633955,0.4659351849879888,data/PSRJ1837–0616/img_Stokes_V/cutout-1312229-imagecube-582690.fits,0.00441666666666667,0.00358333333333333,-61.22
36,2025-12-27 01:29:58.300,80658,887.491,GSP,12.132,2.126,1.2419999837875366,10.550448670983315,2.5719598803578947,data/PSRJ1837–0616/img_Stokes_I/cutout-1312179-imagecube-578871.fits,0.6755726062692702,0.411535801719145,data/PSRJ1837–0616/img_Stokes_V/cutout-1312230-imagecube-578899.fits,0.00477777777777778,0.00372222222222222,75.08
133,2025-12-27 01:29:58.300,80658,887.491,GSP,12.132,2.126,1.2419999837875366,10.550448670983315,2.5719598803578947,data/PSRJ1837–0616/img_Stokes_I/cutout-1348464-imagecube-578871.fits,0.6755726062692702,0.411535801719145,data/PSRJ1837–0616/img_Stokes_V/cutout-1312230-imagecube-578899.fits,0.00477777777777778,0.00372222222222222,75.08
16,2026-01-07 01:54:31.000,80915,887.491,GSP,15.468,2.44,1.534000039100647,14.191923663020134,2.674360507269808,data/PSRJ1837–0616/img_Stokes_I/cutout-1348465-imagecube-580351.fits,0.3579570329748094,0.42147785589043735,data/PSRJ1837–0616/img_Stokes_V/cutout-1312231-imagecube-580379.fits,0.00469444444444444,0.00366666666666667,-71.07
160,2026-01-07 01:54:31.000,80915,887.491,GSP,15.468,2.44,1.534000039100647,14.191923663020134,2.674360507269808,data/PSRJ1837–0616/img_Stokes_I/cutout-1312180-imagecube-580351.fits,0.3579570329748094,0.42147785589043735,data/PSRJ1837–0616/img_Stokes_V/cutout-1312231-imagecube-580379.fits,0.00469444444444444,0.00366666666666667,-71.07
151,2026-01-14 01:41:21.400,81106,943.491,GSP,12.184,2.184,1.2569999694824219,10.80244965851307,2.4165035692426415,data/PSRJ1837–0616/img_Stokes_I/cutout-1312181-imagecube-582626.fits,0.1455839374102652,0.640437215211981,data/PSRJ1837–0616/img_Stokes_V/cutout-1348585-imagecube-582654.fits,0.0035,0.00302777777777778,79.15
29,2026-01-14 01:41:21.400,81106,943.491,GSP,12.184,2.184,1.2569999694824219,10.80244965851307,2.4165035692426415,data/PSRJ1837–0616/img_Stokes_I/cutout-1348466-imagecube-582626.fits,0.1455839374102652,0.640437215211981,data/PSRJ1837–0616/img_Stokes_V/cutout-1348585-imagecube-582654.fits,0.0035,0.00302777777777778,79.15
56,2026-01-15 03:28:46.900,81132,943.491,GSP,8.443,2.771,1.5149999856948853,6.43934216350317,2.878554365679196,data/PSRJ1837–0616/img_Stokes_I/cutout-1312182-imagecube-582938.fits,0.8302865317091346,0.5027523898854106,data/PSRJ1837–0616/img_Stokes_V/cutout-1348586-imagecube-582966.fits,0.00427777777777778,0.00338888888888889,-49.85
114,2026-01-15 03:28:46.900,81132,943.491,GSP,8.443,2.771,1.5149999856948853,6.43934216350317,2.878554365679196,data/PSRJ1837–0616/img_Stokes_I/cutout-1348467-imagecube-582938.fits,0.8302865317091346,0.5027523898854106,data/PSRJ1837–0616/img_Stokes_V/cutout-1348586-imagecube-582966.fits,0.00427777777777778,0.00338888888888889,-49.85
179,2026-01-17 00:38:25.700,81161,943.491,GSP,19.205,2.587,1.7899999618530273,16.700057312846184,3.089654392483701,data/PSRJ1837–0616/img_Stokes_I/cutout-1312183-imagecube-583559.fits,0.5115800886414945,0.5410875449455579,data/PSRJ1837–0616/img_Stokes_V/cutout-1348587-imagecube-583587.fits,0.00483333333333333,0.00344444444444444,-73.72
47,2026-01-17 00:38:25.700,81161,943.491,GSP,19.205,2.587,1.7899999618530273,16.700057312846184,3.089654392483701,data/PSRJ1837–0616/img_Stokes_I/cutout-1348468-imagecube-583559.fits,0.5115800886414945,0.5410875449455579,data/PSRJ1837–0616/img_Stokes_V/cutout-1348587-imagecube-583587.fits,0.00483333333333333,0.00344444444444444,-73.72
101,2026-01-18 02:25:53.400,81194,943.491,GSP,13.718,2.906,1.7430000305175781,11.024617590010166,3.299025876766268,data/PSRJ1837–0616/img_Stokes_I/cutout-1348469-imagecube-583709.fits,1.3699044939130545,0.5424766222947291,data/PSRJ1837–0616/img_Stokes_V/cutout-1312255-imagecube-583737.fits,0.00422222222222222,0.00338888888888889,-52.08
72,2026-01-18 02:25:53.400,81194,943.491,GSP,13.718,2.906,1.7430000305175781,11.024617590010166,3.299025876766268,data/PSRJ1837–0616/img_Stokes_I/cutout-1312184-imagecube-583709.fits,1.3699044939130545,0.5424766222947291,data/PSRJ1837–0616/img_Stokes_V/cutout-1312255-imagecube-583737.fits,0.00422222222222222,0.00338888888888889,-52.08
70,2026-01-19 23:35:25.800,81246,943.491,GSP,14.452,3.115,1.9730000495910645,14.22868762165308,4.629583755274992,data/PSRJ1837–0616/img_Stokes_I/cutout-1312185-imagecube-584363.fits,0.8785848622210324,0.6298884030672561,data/PSRJ1837–0616/img_Stokes_V/cutout-1312256-imagecube-584391.fits,0.00569444444444444,0.00347222222222222,85.83
167,2026-01-19 23:35:25.800,81246,943.491,GSP,14.452,3.115,1.9730000495910645,14.22868762165308,4.629583755274992,data/PSRJ1837–0616/img_Stokes_I/cutout-1348470-imagecube-584363.fits,0.8785848622210324,0.6298884030672561,data/PSRJ1837–0616/img_Stokes_V/cutout-1312256-imagecube-584391.fits,0.00569444444444444,0.00347222222222222,85.83
10,2026-01-29 22:14:44.200,81569,943.491,GSP,13.715,2.671,1.6490000486373901,10.708223097026348,3.912823174893563,data/PSRJ1837–0616/img_Stokes_I/cutout-1348471-imagecube-590940.fits,1.2565350625663996,0.6050699458726599,data/PSRJ1837–0616/img_Stokes_V/cutout-1312257-imagecube-590968.fits,0.00580555555555556,0.00325,64.66
120,2026-01-29 22:14:44.200,81569,943.491,GSP,13.715,2.671,1.6490000486373901,10.708223097026348,3.912823174893563,data/PSRJ1837–0616/img_Stokes_I/cutout-1312186-imagecube-590940.fits,1.2565350625663996,0.6050699458726599,data/PSRJ1837–0616/img_Stokes_V/cutout-1312257-imagecube-590968.fits,0.00580555555555556,0.00325,64.66
186,2026-02-01 01:48:29.400,81624,887.491,GSP,12.31,2.056,1.1950000524520874,10.845378041267395,2.1456213629905494,data/PSRJ1837–0616/img_Stokes_I/cutout-1312187-imagecube-591104.fits,1.1040759272873402,0.32541714975289804,data/PSRJ1837–0616/img_Stokes_V/cutout-1348591-imagecube-591132.fits,0.00377777777777778,0.00341666666666667,44.76
55,2026-02-01 01:48:29.400,81624,887.491,GSP,12.31,2.056,1.1950000524520874,10.845378041267395,2.1456213629905494,data/PSRJ1837–0616/img_Stokes_I/cutout-1348472-imagecube-591104.fits,1.1040759272873402,0.32541714975289804,data/PSRJ1837–0616/img_Stokes_V/cutout-1348591-imagecube-591132.fits,0.00377777777777778,0.00341666666666667,44.76
129,2026-02-01 21:11:45.500,81645,943.491,GSP,,,3.1328346999881482,2.666336018592119,8.579609009807985,data/PSRJ1837–0616/img_Stokes_I/cutout-1312188-imagecube-591140.fits,1.2120294850319624,0.8127426985767356,data/PSRJ1837–0616/img_Stokes_V/cutout-1348592-imagecube-591168.fits,0.00852777777777778,0.00302777777777778,64.28
112,2026-02-01 21:11:45.500,81645,943.491,GSP,,,3.1328346999881482,2.666336018592119,8.579609009807985,data/PSRJ1837–0616/img_Stokes_I/cutout-1348474-imagecube-591140.fits,1.2120294850319624,0.8127426985767356,data/PSRJ1837–0616/img_Stokes_V/cutout-1348592-imagecube-591168.fits,0.00852777777777778,0.00302777777777778,64.28
181,2026-02-05 22:52:54.700,81889,887.491,VAST,13.537,2.041,1.1990000009536743,12.593766674399376,3.109335330191499,data/PSRJ1837–0616/img_Stokes_I/cutout-1348434-imagecube-594811.fits,0.8676922880113125,0.6417452590832374,data/PSRJ1837–0616/img_Stokes_V/cutout-1348593-imagecube-594823.fits,0.00488888888888889,0.00341666666666667,73.31
171,2026-02-05 23:49:28.800,81893,887.491,VAST,14.068,2.183,1.371000051498413,12.986831367015839,2.8405530343407683,data/PSRJ1837–0616/img_Stokes_I/cutout-1348435-imagecube-594911.fits,0.7585290004499257,0.6349297427287783,data/PSRJ1837–0616/img_Stokes_V/cutout-1348594-imagecube-594923.fits,0.0045,0.00338888888888889,82.44
172,2026-02-06 03:18:39.900,81907,887.491,VAST,12.379,1.779,1.0839999914169312,10.83379052579403,2.234721853065454,data/PSRJ1837–0616/img_Stokes_I/cutout-1348436-imagecube-594871.fits,1.176095916889608,0.5746879062563675,data/PSRJ1837–0616/img_Stokes_V/cutout-1348515-imagecube-594883.fits,0.00452777777777778,0.00322222222222222,84.8
58,2026-02-06 23:46:50.900,81993,887.491,VAST,14.5,2.176,1.378999948501587,13.066135346889496,2.874883869079123,data/PSRJ1837–0616/img_Stokes_I/cutout-1348437-imagecube-596617.fits,1.0277266846969724,0.6173275983752049,data/PSRJ1837–0616/img_Stokes_V/cutout-1348516-imagecube-596629.fits,0.00447222222222222,0.00338888888888889,82.35
176,2026-02-07 22:55:59.600,82078,887.491,VAST,13.631,2.293,1.3830000162124634,12.192956171929836,2.6191553947082404,data/PSRJ1837–0616/img_Stokes_I/cutout-1348438-imagecube-598117.fits,0.29878708301112056,0.5575394265050734,data/PSRJ1837–0616/img_Stokes_V/cutout-1348517-imagecube-598129.fits,0.00475,0.00344444444444444,77.19
62,2026-02-07 23:48:34.800,82082,887.491,VAST,14.662,2.262,1.3919999599456787,13.60782515257597,2.8005403504560946,data/PSRJ1837–0616/img_Stokes_I/cutout-1348439-imagecube-598177.fits,0.5988582852296531,0.6289069098583878,data/PSRJ1837–0616/img_Stokes_V/cutout-1348518-imagecube-598189.fits,0.00444444444444444,0.00336111111111111,84.43
110,2026-02-08 01:27:56.800,82089,887.491,VAST,14.776,1.75,1.0579999685287476,13.38263601064682,2.229709544055512,data/PSRJ1837–0616/img_Stokes_I/cutout-1348440-imagecube-598517.fits,0.9178302716463804,0.5470511743003832,data/PSRJ1837–0616/img_Stokes_V/cutout-1348519-imagecube-598529.fits,0.00372222222222222,0.00322222222222222,80.11
88,2026-02-08 03:25:43.700,82097,887.491,VAST,12.429,2.475,1.444000005722046,10.850831866264343,2.702077192614564,data/PSRJ1837–0616/img_Stokes_I/cutout-1348441-imagecube-599897.fits,0.5652104737237096,0.8208268310547345,data/PSRJ1837–0616/img_Stokes_V/cutout-1348520-imagecube-599909.fits,0.00447222222222222,0.00325,87.36
137,2026-02-09 02:09:19.600,82178,887.491,VAST,12.583,1.813,1.0920000076293945,11.634694412350655,2.5486305918072434,data/PSRJ1837–0616/img_Stokes_I/cutout-1348442-imagecube-599737.fits,0.974972965195775,0.642166866027077,data/PSRJ1837–0616/img_Stokes_V/cutout-1348521-imagecube-599749.fits,0.00422222222222222,0.00316666666666667,80.79
